mhc_elution_id	h_age
3398983	young and old
3398984	old
3398985	young and old
3398986	old
3398987	young and old
3399168	old
3399169	young and old
3399170	old
3399171	young and old
3399172	old
3399173	young and old
3399174	old
3399175	young and old
3399176	old
3399177	young and old
3399178	old
3399179	young and old
3399359	young and old
3399360	old
3399361	young and old
3399362	old
3399363	young and old
3399364	old
3399365	young and old
3399366	old
3399367	young and old
3399368	old
3399369	young and old
3399370	old
3399551	old
3399552	young and old
3399553	old
3399554	young and old
3399555	old
3399556	young and old
3399557	old
3399558	young and old
3399560	old
3399561	young and old
3399562	old
3399742	young and old
3399743	old
3399744	young and old
3399745	old
3399746	young and old
3399747	old
3399748	young and old
3399749	old
3399750	young and old
3399751	old
3399752	young and old
3399753	old
3399933	young and old
3399934	old
3399935	young and old
3399936	old
3399937	young and old
3399938	old
3399939	young and old
3399940	old
3399941	young and old
3399942	old
3399943	young and old
3399944	old
3400127	old
3400128	young and old
3400129	old
3400130	young and old
3400131	old
3400132	young and old
3400133	old
3400134	young and old
3400135	old
3400136	young and old
3400137	old
3400138	young and old
3397216	old
3397217	young and old
3397218	old
3397219	young and old
3397220	old
3397221	young and old
3397222	old
3397223	young and old
3397224	old
3397225	young and old
3397226	old
3397411	young and old
3397412	old
3397413	young and old
3397414	old
3397415	young and old
3397417	old
3397418	young and old
3397420	old
3397421	young and old
3397423	old
3397610	old
3397611	young and old
3397613	old
3397614	young and old
3397616	old
3397617	young and old
3397618	old
3397619	young and old
3397620	old
3397621	young and old
3397805	old
3397806	young and old
3397808	old
3397809	young and old
3397810	old
3397811	young and old
3397812	old
3397813	young and old
3397814	old
3397815	young and old
3397816	old
3397997	young and old
3397999	old
3398000	young and old
3398002	old
3398003	young and old
3398004	old
3398005	young and old
3398006	old
3398007	young and old
3398008	old
3398200	old
3398201	young and old
3398202	old
3398203	young and old
3398204	old
3398205	young and old
3398206	old
3398207	young and old
3398209	old
3398210	young and old
3398211	old
3398400	old
3398401	young and old
3398402	old
3398403	young and old
3398404	old
3398405	young and old
3398406	old
3398407	young and old
3398408	old
3398409	young and old
3398410	old
3398411	young and old
3398595	young and old
3398596	old
3398597	young and old
3398598	old
3398599	young and old
3398600	old
3398601	young and old
3398602	old
3398603	young and old
3398604	old
3398605	young and old
3398606	old
3398786	young and old
3398787	old
3398788	young and old
3398789	old
3398790	young and old
3398791	old
3398792	young and old
3398793	old
3398794	young and old
3398795	old
3398796	young and old
3398797	old
3398988	old
3398989	young and old
3398990	old
3398991	young and old
3398992	old
3398993	young and old
3398994	old
3398995	young and old
3398996	old
3398997	young and old
3398998	old
3398999	young and old
3399180	old
3399181	young and old
3399182	old
3399183	young and old
3399184	old
3399185	young and old
3399186	old
3399187	young and old
3399188	old
3399189	young and old
3399190	old
3399191	young and old
3399371	young and old
3399372	old
3399373	young and old
3399374	old
3399375	young and old
3399376	old
3399377	young and old
3399378	old
3399379	young and old
3399381	old
3399382	young and old
3399563	young and old
3399564	old
3399565	young and old
3399566	old
3399567	young and old
3399568	old
3399569	young and old
3399570	old
3399571	young and old
3399572	old
3399573	young and old
3399574	old
3399754	young and old
3399755	old
3399756	young and old
3399757	old
3399758	young and old
3399759	old
3399760	young and old
3399761	old
3399762	young and old
3399763	old
3399764	young and old
3399945	young and old
3399946	old
3399947	young and old
3399948	old
3399949	young and old
3399951	old
3399952	young and old
3399953	old
3399954	young and old
3399956	old
3400139	old
3400236	young and old
3400237	old
3400238	young and old
3400239	old
3400240	young and old
3400241	old
3400242	young and old
3400243	old
3400244	young and old
3400245	old
3400246	young and old
3397227	young and old
3397228	old
3397229	young and old
3397230	old
3397231	young and old
3397232	old
3397233	young and old
3397235	old
3397236	young and old
3397237	old
3397238	young and old
3397424	young and old
3397426	old
3397427	young and old
3397429	old
3397430	young and old
3397432	old
3397433	young and old
3397435	old
3397436	young and old
3397623	old
3397624	young and old
3397626	old
3397627	young and old
3397629	old
3397630	young and old
3397631	old
3397632	young and old
3397633	old
3397634	young and old
3397817	young and old
3397818	old
3397819	young and old
3397820	old
3397821	young and old
3397822	old
3397823	young and old
3397824	old
3397825	young and old
3397826	old
3397827	young and old
3397828	old
3398009	young and old
3398011	old
3398012	young and old
3398014	old
3398015	young and old
3398017	old
3398018	young and old
3398020	old
3398021	young and old
3398212	young and old
3398214	old
3398215	young and old
3398217	old
3398218	young and old
3398220	old
3398221	young and old
3398223	old
3398224	young and old
3398413	old
3398414	young and old
3398415	old
3398416	young and old
3398417	old
3398418	young and old
3398419	old
3398420	young and old
3398421	old
3398422	young and old
3398423	old
3398607	young and old
3398608	old
3398609	young and old
3398610	old
3398611	young and old
3398613	old
3398614	young and old
3398615	old
3398616	young and old
3398617	old
3398618	young and old
3398798	young and old
3398799	old
3398800	young and old
3398801	old
3398802	young and old
3398803	old
3398804	young and old
3398805	old
3398806	young and old
3398807	old
3398808	young and old
3398809	old
3399000	old
3399001	young and old
3399002	old
3399003	young and old
3399004	old
3399005	young and old
3399006	old
3399007	young and old
3399008	old
3399009	young and old
3399010	old
3399011	young and old
3399192	old
3399193	young and old
3399194	old
3399195	young and old
3399197	old
3399198	young and old
3399199	old
3399200	young and old
3399201	old
3399202	young and old
3399203	old
3399383	old
3399384	young and old
3399385	old
3399386	young and old
3399387	old
3399388	young and old
3399389	old
3399390	young and old
3399391	old
3399392	young and old
3399393	old
3399394	young and old
3399575	young and old
3399576	old
3399577	young and old
3399578	old
3399579	young and old
3399580	old
3399581	young and old
3399582	old
3399583	young and old
3399584	old
3399585	young and old
3399586	old
3399765	old
3399766	young and old
3399767	old
3399768	young and old
3399769	old
3399770	young and old
3399771	old
3399772	young and old
3399773	old
3399774	young and old
3399775	old
3399776	young and old
3399957	young and old
3399958	old
3399959	young and old
3399960	old
3399961	young and old
3399962	old
3399963	young and old
3399964	old
3399965	young and old
3399966	old
3399967	young and old
3399968	old
3400247	old
3400272	old
3400273	young and old
3400274	old
3400275	young and old
3400276	old
3400277	young and old
3400278	old
3400279	young and old
3400280	old
3400281	young and old
3400282	old
3397240	old
3397241	young and old
3397242	old
3397243	young and old
3397244	old
3397245	young and old
3397246	old
3397247	young and old
3397248	old
3397249	young and old
3397250	old
3397437	old
3397438	young and old
3397440	old
3397441	young and old
3397442	old
3397443	young and old
3397444	old
3397445	young and old
3397446	old
3397447	young and old
3397448	old
3397636	old
3397637	young and old
3397639	old
3397640	young and old
3397641	old
3397642	young and old
3397643	old
3397644	young and old
3397645	old
3397646	young and old
3397647	old
3397829	young and old
3397830	old
3397831	young and old
3397832	old
3397833	young and old
3397834	old
3397835	young and old
3397836	old
3397837	young and old
3397838	old
3397839	young and old
3397840	old
3398023	old
3398024	young and old
3398026	old
3398027	young and old
3398029	old
3398030	young and old
3398031	old
3398032	young and old
3398033	old
3398034	young and old
3398226	old
3398227	young and old
3398229	old
3398230	young and old
3398231	old
3398232	young and old
3398233	old
3398234	young and old
3398235	old
3398236	young and old
3398238	old
3398424	young and old
3398425	old
3398426	young and old
3398427	old
3398428	young and old
3398429	old
3398430	young and old
